Date_Key,Currency_Code,Fact,Fact_Type,Source
29/10/16,KZT,1428234,Volume,coin-dance-localbitcoins
5/11/16,KZT,1116195,Volume,coin-dance-localbitcoins
12/11/16,KZT,441897,Volume,coin-dance-localbitcoins
19/11/16,KZT,119831,Volume,coin-dance-localbitcoins
26/11/16,KZT,840281,Volume,coin-dance-localbitcoins
3/12/16,KZT,109113,Volume,coin-dance-localbitcoins
10/12/16,KZT,768712,Volume,coin-dance-localbitcoins
17/12/16,KZT,568578,Volume,coin-dance-localbitcoins
24/12/16,KZT,549040,Volume,coin-dance-localbitcoins
31/12/16,KZT,1443090,Volume,coin-dance-localbitcoins
7/1/17,KZT,791367,Volume,coin-dance-localbitcoins
14/1/17,KZT,689811,Volume,coin-dance-localbitcoins
21/1/17,KZT,607532,Volume,coin-dance-localbitcoins
28/1/17,KZT,3778524,Volume,coin-dance-localbitcoins
4/2/17,KZT,3420382,Volume,coin-dance-localbitcoins
11/2/17,KZT,2253628,Volume,coin-dance-localbitcoins
18/2/17,KZT,7822177,Volume,coin-dance-localbitcoins
25/2/17,KZT,843788,Volume,coin-dance-localbitcoins
4/3/17,KZT,1447435,Volume,coin-dance-localbitcoins
11/3/17,KZT,2330420,Volume,coin-dance-localbitcoins
18/3/17,KZT,1163977,Volume,coin-dance-localbitcoins
25/3/17,KZT,966026,Volume,coin-dance-localbitcoins
1/4/17,KZT,990894,Volume,coin-dance-localbitcoins
8/4/17,KZT,8441192,Volume,coin-dance-localbitcoins
15/4/17,KZT,5063618,Volume,coin-dance-localbitcoins
22/4/17,KZT,1661692,Volume,coin-dance-localbitcoins
29/4/17,KZT,1690564,Volume,coin-dance-localbitcoins
6/5/17,KZT,883210,Volume,coin-dance-localbitcoins
13/5/17,KZT,3030963,Volume,coin-dance-localbitcoins
20/5/17,KZT,3245062,Volume,coin-dance-localbitcoins
27/5/17,KZT,1671991,Volume,coin-dance-localbitcoins
3/6/17,KZT,3800423,Volume,coin-dance-localbitcoins
10/6/17,KZT,6120336,Volume,coin-dance-localbitcoins
17/6/17,KZT,11772242,Volume,coin-dance-localbitcoins
24/6/17,KZT,6705011,Volume,coin-dance-localbitcoins
1/7/17,KZT,6074809,Volume,coin-dance-localbitcoins
8/7/17,KZT,4988710,Volume,coin-dance-localbitcoins
15/7/17,KZT,5198496,Volume,coin-dance-localbitcoins
22/7/17,KZT,7617721,Volume,coin-dance-localbitcoins
29/7/17,KZT,9277577,Volume,coin-dance-localbitcoins
5/8/17,KZT,7811386,Volume,coin-dance-localbitcoins
12/8/17,KZT,9767305,Volume,coin-dance-localbitcoins
19/8/17,KZT,9052868,Volume,coin-dance-localbitcoins
26/8/17,KZT,14008897,Volume,coin-dance-localbitcoins
2/9/17,KZT,15587658,Volume,coin-dance-localbitcoins
9/9/17,KZT,8810335,Volume,coin-dance-localbitcoins
16/9/17,KZT,2985557,Volume,coin-dance-localbitcoins
23/9/17,KZT,13899922,Volume,coin-dance-localbitcoins
30/9/17,KZT,6135479,Volume,coin-dance-localbitcoins
7/10/17,KZT,13812188,Volume,coin-dance-localbitcoins
14/10/17,KZT,8802403,Volume,coin-dance-localbitcoins
21/10/17,KZT,21011998,Volume,coin-dance-localbitcoins
28/10/17,KZT,14927433,Volume,coin-dance-localbitcoins
4/11/17,KZT,18497699,Volume,coin-dance-localbitcoins
11/11/17,KZT,12255333,Volume,coin-dance-localbitcoins
18/11/17,KZT,17213101,Volume,coin-dance-localbitcoins
25/11/17,KZT,16816439,Volume,coin-dance-localbitcoins
2/12/17,KZT,38059236,Volume,coin-dance-localbitcoins
9/12/17,KZT,33486835,Volume,coin-dance-localbitcoins
16/12/17,KZT,38655697,Volume,coin-dance-localbitcoins
23/12/17,KZT,23854039,Volume,coin-dance-localbitcoins
30/12/17,KZT,26878757,Volume,coin-dance-localbitcoins
6/1/18,KZT,29175754,Volume,coin-dance-localbitcoins
13/1/18,KZT,26169297,Volume,coin-dance-localbitcoins
20/1/18,KZT,30251585,Volume,coin-dance-localbitcoins
27/1/18,KZT,25254298,Volume,coin-dance-localbitcoins
3/2/18,KZT,24477438,Volume,coin-dance-localbitcoins
10/2/18,KZT,22920261,Volume,coin-dance-localbitcoins
17/2/18,KZT,22053744,Volume,coin-dance-localbitcoins
24/2/18,KZT,29198021,Volume,coin-dance-localbitcoins
3/3/18,KZT,22802817,Volume,coin-dance-localbitcoins
10/3/18,KZT,17955231,Volume,coin-dance-localbitcoins
17/3/18,KZT,12590446,Volume,coin-dance-localbitcoins
24/3/18,KZT,8124152,Volume,coin-dance-localbitcoins
31/3/18,KZT,12247449,Volume,coin-dance-localbitcoins
7/4/18,KZT,20625943,Volume,coin-dance-localbitcoins
14/4/18,KZT,23573620,Volume,coin-dance-localbitcoins
21/4/18,KZT,20231866,Volume,coin-dance-localbitcoins
28/4/18,KZT,24974622,Volume,coin-dance-localbitcoins
5/5/18,KZT,13971858,Volume,coin-dance-localbitcoins
12/5/18,KZT,17807998,Volume,coin-dance-localbitcoins
19/5/18,KZT,13639080,Volume,coin-dance-localbitcoins
26/5/18,KZT,11506537,Volume,coin-dance-localbitcoins
2/6/18,KZT,20297696,Volume,coin-dance-localbitcoins
9/6/18,KZT,15591245,Volume,coin-dance-localbitcoins
16/6/18,KZT,11077299,Volume,coin-dance-localbitcoins
23/6/18,KZT,20155804,Volume,coin-dance-localbitcoins
30/6/18,KZT,11375985,Volume,coin-dance-localbitcoins
7/7/18,KZT,12184007,Volume,coin-dance-localbitcoins
14/7/18,KZT,14102405,Volume,coin-dance-localbitcoins
21/7/18,KZT,20393715,Volume,coin-dance-localbitcoins
28/7/18,KZT,24290832,Volume,coin-dance-localbitcoins
4/8/18,KZT,14112226,Volume,coin-dance-localbitcoins
11/8/18,KZT,17532374,Volume,coin-dance-localbitcoins
18/8/18,KZT,24058376,Volume,coin-dance-localbitcoins
25/8/18,KZT,15661335,Volume,coin-dance-localbitcoins
1/9/18,KZT,9001379,Volume,coin-dance-localbitcoins
8/9/18,KZT,15962463,Volume,coin-dance-localbitcoins
15/9/18,KZT,12295019,Volume,coin-dance-localbitcoins
22/9/18,KZT,19368848,Volume,coin-dance-localbitcoins
29/9/18,KZT,16299398,Volume,coin-dance-localbitcoins
6/10/18,KZT,18238325,Volume,coin-dance-localbitcoins
13/10/18,KZT,20600408,Volume,coin-dance-localbitcoins
20/10/18,KZT,30209607,Volume,coin-dance-localbitcoins
27/10/18,KZT,24220625,Volume,coin-dance-localbitcoins
3/11/18,KZT,29306515,Volume,coin-dance-localbitcoins
10/11/18,KZT,36707048,Volume,coin-dance-localbitcoins
17/11/18,KZT,27397916,Volume,coin-dance-localbitcoins
24/11/18,KZT,21542270,Volume,coin-dance-localbitcoins
1/12/18,KZT,21450561,Volume,coin-dance-localbitcoins
8/12/18,KZT,19533513,Volume,coin-dance-localbitcoins
15/12/18,KZT,16401795,Volume,coin-dance-localbitcoins
22/12/18,KZT,26107721,Volume,coin-dance-localbitcoins
29/12/18,KZT,30677735,Volume,coin-dance-localbitcoins
5/1/19,KZT,12841783,Volume,coin-dance-localbitcoins
12/1/19,KZT,16336200,Volume,coin-dance-localbitcoins
19/1/19,KZT,17301435,Volume,coin-dance-localbitcoins
26/1/19,KZT,18219744,Volume,coin-dance-localbitcoins
2/2/19,KZT,28357183,Volume,coin-dance-localbitcoins
9/2/19,KZT,23046267,Volume,coin-dance-localbitcoins
16/2/19,KZT,18613164,Volume,coin-dance-localbitcoins
23/2/19,KZT,25795475,Volume,coin-dance-localbitcoins
2/3/19,KZT,31665347,Volume,coin-dance-localbitcoins
9/3/19,KZT,25605282,Volume,coin-dance-localbitcoins
16/3/19,KZT,36226250,Volume,coin-dance-localbitcoins
23/3/19,KZT,38812289,Volume,coin-dance-localbitcoins
30/3/19,KZT,37235478,Volume,coin-dance-localbitcoins
6/4/19,KZT,39736240,Volume,coin-dance-localbitcoins
13/4/19,KZT,56087581,Volume,coin-dance-localbitcoins
20/4/19,KZT,38411360,Volume,coin-dance-localbitcoins
27/4/19,KZT,39707561,Volume,coin-dance-localbitcoins
4/5/19,KZT,48681172,Volume,coin-dance-localbitcoins
11/5/19,KZT,41897662,Volume,coin-dance-localbitcoins
18/5/19,KZT,56896982,Volume,coin-dance-localbitcoins
25/5/19,KZT,47833615,Volume,coin-dance-localbitcoins
1/6/19,KZT,71476515,Volume,coin-dance-localbitcoins
8/6/19,KZT,70571771,Volume,coin-dance-localbitcoins
15/6/19,KZT,63701567,Volume,coin-dance-localbitcoins
22/6/19,KZT,66159363,Volume,coin-dance-localbitcoins
29/6/19,KZT,93315331,Volume,coin-dance-localbitcoins
6/7/19,KZT,90090792,Volume,coin-dance-localbitcoins
13/7/19,KZT,65812733,Volume,coin-dance-localbitcoins
20/7/19,KZT,66073619,Volume,coin-dance-localbitcoins
27/7/19,KZT,56808693,Volume,coin-dance-localbitcoins
3/8/19,KZT,51424863,Volume,coin-dance-localbitcoins
10/8/19,KZT,80528306,Volume,coin-dance-localbitcoins
17/8/19,KZT,62928390,Volume,coin-dance-localbitcoins
24/8/19,KZT,59872770,Volume,coin-dance-localbitcoins
31/8/19,KZT,64498969,Volume,coin-dance-localbitcoins
7/9/19,KZT,65059823,Volume,coin-dance-localbitcoins
14/9/19,KZT,64391493,Volume,coin-dance-localbitcoins
21/9/19,KZT,55262349,Volume,coin-dance-localbitcoins
28/9/19,KZT,68003989,Volume,coin-dance-localbitcoins
5/10/19,KZT,56488296,Volume,coin-dance-localbitcoins
12/10/19,KZT,43015351,Volume,coin-dance-localbitcoins
19/10/19,KZT,37240336,Volume,coin-dance-localbitcoins
26/10/19,KZT,39892717,Volume,coin-dance-localbitcoins
2/11/19,KZT,35384744,Volume,coin-dance-localbitcoins
9/11/19,KZT,39824507,Volume,coin-dance-localbitcoins
16/11/19,KZT,43238509,Volume,coin-dance-localbitcoins
23/11/19,KZT,43206970,Volume,coin-dance-localbitcoins
30/11/19,KZT,34126732,Volume,coin-dance-localbitcoins
7/12/19,KZT,22477662,Volume,coin-dance-localbitcoins
14/12/19,KZT,34967938,Volume,coin-dance-localbitcoins
21/12/19,KZT,23985611,Volume,coin-dance-localbitcoins
28/12/19,KZT,38994888,Volume,coin-dance-localbitcoins
4/1/20,KZT,34045827,Volume,coin-dance-localbitcoins
11/1/20,KZT,29345376,Volume,coin-dance-localbitcoins
18/1/20,KZT,24152400,Volume,coin-dance-localbitcoins
25/1/20,KZT,26578661,Volume,coin-dance-localbitcoins
1/2/20,KZT,25486108,Volume,coin-dance-localbitcoins
8/2/20,KZT,29662129,Volume,coin-dance-localbitcoins
15/2/20,KZT,33566424,Volume,coin-dance-localbitcoins
22/2/20,KZT,34932669,Volume,coin-dance-localbitcoins
29/2/20,KZT,22777632,Volume,coin-dance-localbitcoins
7/3/20,KZT,27624050,Volume,coin-dance-localbitcoins
14/3/20,KZT,18993124,Volume,coin-dance-localbitcoins
21/3/20,KZT,16378577,Volume,coin-dance-localbitcoins
28/3/20,KZT,40550144,Volume,coin-dance-localbitcoins
4/4/20,KZT,17475218,Volume,coin-dance-localbitcoins
11/4/20,KZT,20096243,Volume,coin-dance-localbitcoins
18/4/20,KZT,15450897,Volume,coin-dance-localbitcoins
25/4/20,KZT,19603280,Volume,coin-dance-localbitcoins
2/5/20,KZT,25817216,Volume,coin-dance-localbitcoins
9/5/20,KZT,27853751,Volume,coin-dance-localbitcoins
16/5/20,KZT,27458617,Volume,coin-dance-localbitcoins
23/5/20,KZT,49920813,Volume,coin-dance-localbitcoins
30/5/20,KZT,34956477,Volume,coin-dance-localbitcoins
6/6/20,KZT,28481827,Volume,coin-dance-localbitcoins
13/6/20,KZT,20559533,Volume,coin-dance-localbitcoins
20/6/20,KZT,23320817,Volume,coin-dance-localbitcoins
27/6/20,KZT,29151577,Volume,coin-dance-localbitcoins
4/7/20,KZT,24547490,Volume,coin-dance-localbitcoins
11/7/20,KZT,33063233,Volume,coin-dance-localbitcoins
18/7/20,KZT,22301112,Volume,coin-dance-localbitcoins
25/7/20,KZT,37452896,Volume,coin-dance-localbitcoins
1/8/20,KZT,44300138,Volume,coin-dance-localbitcoins
8/8/20,KZT,26131213,Volume,coin-dance-localbitcoins
15/8/20,KZT,27004917,Volume,coin-dance-localbitcoins
22/8/20,KZT,36262563,Volume,coin-dance-localbitcoins
29/8/20,KZT,30382286,Volume,coin-dance-localbitcoins
5/9/20,KZT,49184691,Volume,coin-dance-localbitcoins
12/9/20,KZT,40062025,Volume,coin-dance-localbitcoins
19/9/20,KZT,43802381,Volume,coin-dance-localbitcoins
26/9/20,KZT,37415177,Volume,coin-dance-localbitcoins
20/4/13,ARS,999,Volume,coin-dance-localbitcoins
27/4/13,ARS,3677,Volume,coin-dance-localbitcoins
4/5/13,ARS,4271,Volume,coin-dance-localbitcoins
11/5/13,ARS,2999,Volume,coin-dance-localbitcoins
18/5/13,ARS,9992,Volume,coin-dance-localbitcoins
25/5/13,ARS,12146,Volume,coin-dance-localbitcoins
1/6/13,ARS,2010,Volume,coin-dance-localbitcoins
8/6/13,ARS,3763,Volume,coin-dance-localbitcoins
15/6/13,ARS,,Volume,coin-dance-localbitcoins
22/6/13,ARS,2704,Volume,coin-dance-localbitcoins
29/6/13,ARS,14090,Volume,coin-dance-localbitcoins
6/7/13,ARS,22556,Volume,coin-dance-localbitcoins
13/7/13,ARS,7608,Volume,coin-dance-localbitcoins
20/7/13,ARS,14059,Volume,coin-dance-localbitcoins
27/7/13,ARS,9277,Volume,coin-dance-localbitcoins
3/8/13,ARS,16872,Volume,coin-dance-localbitcoins
10/8/13,ARS,18025,Volume,coin-dance-localbitcoins
17/8/13,ARS,7084,Volume,coin-dance-localbitcoins
24/8/13,ARS,23514,Volume,coin-dance-localbitcoins
31/8/13,ARS,24567,Volume,coin-dance-localbitcoins
7/9/13,ARS,25851,Volume,coin-dance-localbitcoins
14/9/13,ARS,33984,Volume,coin-dance-localbitcoins
21/9/13,ARS,20821,Volume,coin-dance-localbitcoins
28/9/13,ARS,13221,Volume,coin-dance-localbitcoins
5/10/13,ARS,29777,Volume,coin-dance-localbitcoins
12/10/13,ARS,37295,Volume,coin-dance-localbitcoins
19/10/13,ARS,29849,Volume,coin-dance-localbitcoins
26/10/13,ARS,83485,Volume,coin-dance-localbitcoins
2/11/13,ARS,44846,Volume,coin-dance-localbitcoins
9/11/13,ARS,142263,Volume,coin-dance-localbitcoins
16/11/13,ARS,176809,Volume,coin-dance-localbitcoins
23/11/13,ARS,317354,Volume,coin-dance-localbitcoins
30/11/13,ARS,348602,Volume,coin-dance-localbitcoins
7/12/13,ARS,338180,Volume,coin-dance-localbitcoins
14/12/13,ARS,360834,Volume,coin-dance-localbitcoins
21/12/13,ARS,279177,Volume,coin-dance-localbitcoins
28/12/13,ARS,70934,Volume,coin-dance-localbitcoins
4/1/14,ARS,185864,Volume,coin-dance-localbitcoins
11/1/14,ARS,163330,Volume,coin-dance-localbitcoins
18/1/14,ARS,134713,Volume,coin-dance-localbitcoins
25/1/14,ARS,114718,Volume,coin-dance-localbitcoins
1/2/14,ARS,259826,Volume,coin-dance-localbitcoins
8/2/14,ARS,255947,Volume,coin-dance-localbitcoins
15/2/14,ARS,161747,Volume,coin-dance-localbitcoins
22/2/14,ARS,177364,Volume,coin-dance-localbitcoins
1/3/14,ARS,151128,Volume,coin-dance-localbitcoins
8/3/14,ARS,193404,Volume,coin-dance-localbitcoins
15/3/14,ARS,97831,Volume,coin-dance-localbitcoins
22/3/14,ARS,90904,Volume,coin-dance-localbitcoins
29/3/14,ARS,188853,Volume,coin-dance-localbitcoins
5/4/14,ARS,123649,Volume,coin-dance-localbitcoins
12/4/14,ARS,120247,Volume,coin-dance-localbitcoins
19/4/14,ARS,123683,Volume,coin-dance-localbitcoins
26/4/14,ARS,197980,Volume,coin-dance-localbitcoins
3/5/14,ARS,106801,Volume,coin-dance-localbitcoins
10/5/14,ARS,115448,Volume,coin-dance-localbitcoins
17/5/14,ARS,154891,Volume,coin-dance-localbitcoins
24/5/14,ARS,297136,Volume,coin-dance-localbitcoins
31/5/14,ARS,114847,Volume,coin-dance-localbitcoins
7/6/14,ARS,222420,Volume,coin-dance-localbitcoins
14/6/14,ARS,157458,Volume,coin-dance-localbitcoins
21/6/14,ARS,90375,Volume,coin-dance-localbitcoins
28/6/14,ARS,223028,Volume,coin-dance-localbitcoins
5/7/14,ARS,249344,Volume,coin-dance-localbitcoins
12/7/14,ARS,178938,Volume,coin-dance-localbitcoins
19/7/14,ARS,228298,Volume,coin-dance-localbitcoins
26/7/14,ARS,279664,Volume,coin-dance-localbitcoins
2/8/14,ARS,202212,Volume,coin-dance-localbitcoins
9/8/14,ARS,148374,Volume,coin-dance-localbitcoins
16/8/14,ARS,241411,Volume,coin-dance-localbitcoins
23/8/14,ARS,467412,Volume,coin-dance-localbitcoins
30/8/14,ARS,185698,Volume,coin-dance-localbitcoins
6/9/14,ARS,279526,Volume,coin-dance-localbitcoins
13/9/14,ARS,132373,Volume,coin-dance-localbitcoins
20/9/14,ARS,465528,Volume,coin-dance-localbitcoins
27/9/14,ARS,293811,Volume,coin-dance-localbitcoins
4/10/14,ARS,465036,Volume,coin-dance-localbitcoins
11/10/14,ARS,309103,Volume,coin-dance-localbitcoins
18/10/14,ARS,329333,Volume,coin-dance-localbitcoins
25/10/14,ARS,209183,Volume,coin-dance-localbitcoins
1/11/14,ARS,287758,Volume,coin-dance-localbitcoins
8/11/14,ARS,204293,Volume,coin-dance-localbitcoins
15/11/14,ARS,344986,Volume,coin-dance-localbitcoins
22/11/14,ARS,465572,Volume,coin-dance-localbitcoins
29/11/14,ARS,112733,Volume,coin-dance-localbitcoins
6/12/14,ARS,360340,Volume,coin-dance-localbitcoins
13/12/14,ARS,199272,Volume,coin-dance-localbitcoins
20/12/14,ARS,229422,Volume,coin-dance-localbitcoins
27/12/14,ARS,346325,Volume,coin-dance-localbitcoins
3/1/15,ARS,170873,Volume,coin-dance-localbitcoins
10/1/15,ARS,246847,Volume,coin-dance-localbitcoins
17/1/15,ARS,356545,Volume,coin-dance-localbitcoins
24/1/15,ARS,282599,Volume,coin-dance-localbitcoins
31/1/15,ARS,191477,Volume,coin-dance-localbitcoins
7/2/15,ARS,256316,Volume,coin-dance-localbitcoins
14/2/15,ARS,365686,Volume,coin-dance-localbitcoins
21/2/15,ARS,123683,Volume,coin-dance-localbitcoins
28/2/15,ARS,665402,Volume,coin-dance-localbitcoins
7/3/15,ARS,296567,Volume,coin-dance-localbitcoins
14/3/15,ARS,569948,Volume,coin-dance-localbitcoins
21/3/15,ARS,326914,Volume,coin-dance-localbitcoins
28/3/15,ARS,125780,Volume,coin-dance-localbitcoins
4/4/15,ARS,128069,Volume,coin-dance-localbitcoins
11/4/15,ARS,211901,Volume,coin-dance-localbitcoins
18/4/15,ARS,511594,Volume,coin-dance-localbitcoins
25/4/15,ARS,303641,Volume,coin-dance-localbitcoins
2/5/15,ARS,351603,Volume,coin-dance-localbitcoins
9/5/15,ARS,412931,Volume,coin-dance-localbitcoins
16/5/15,ARS,577623,Volume,coin-dance-localbitcoins
23/5/15,ARS,236827,Volume,coin-dance-localbitcoins
30/5/15,ARS,109630,Volume,coin-dance-localbitcoins
6/6/15,ARS,391551,Volume,coin-dance-localbitcoins
13/6/15,ARS,535380,Volume,coin-dance-localbitcoins
20/6/15,ARS,268756,Volume,coin-dance-localbitcoins
27/6/15,ARS,234901,Volume,coin-dance-localbitcoins
4/7/15,ARS,475721,Volume,coin-dance-localbitcoins
11/7/15,ARS,712025,Volume,coin-dance-localbitcoins
18/7/15,ARS,357000,Volume,coin-dance-localbitcoins
25/7/15,ARS,357579,Volume,coin-dance-localbitcoins
1/8/15,ARS,652829,Volume,coin-dance-localbitcoins
8/8/15,ARS,541086,Volume,coin-dance-localbitcoins
15/8/15,ARS,506390,Volume,coin-dance-localbitcoins
22/8/15,ARS,339050,Volume,coin-dance-localbitcoins
29/8/15,ARS,400253,Volume,coin-dance-localbitcoins
5/9/15,ARS,562717,Volume,coin-dance-localbitcoins
12/9/15,ARS,391572,Volume,coin-dance-localbitcoins
19/9/15,ARS,625876,Volume,coin-dance-localbitcoins
26/9/15,ARS,572913,Volume,coin-dance-localbitcoins
3/10/15,ARS,466280,Volume,coin-dance-localbitcoins
10/10/15,ARS,348391,Volume,coin-dance-localbitcoins
17/10/15,ARS,581274,Volume,coin-dance-localbitcoins
24/10/15,ARS,590545,Volume,coin-dance-localbitcoins
31/10/15,ARS,845291,Volume,coin-dance-localbitcoins
7/11/15,ARS,883934,Volume,coin-dance-localbitcoins
14/11/15,ARS,542990,Volume,coin-dance-localbitcoins
21/11/15,ARS,726433,Volume,coin-dance-localbitcoins
28/11/15,ARS,325767,Volume,coin-dance-localbitcoins
5/12/15,ARS,843397,Volume,coin-dance-localbitcoins
12/12/15,ARS,404959,Volume,coin-dance-localbitcoins
19/12/15,ARS,1052878,Volume,coin-dance-localbitcoins
26/12/15,ARS,663034,Volume,coin-dance-localbitcoins
2/1/16,ARS,280313,Volume,coin-dance-localbitcoins
9/1/16,ARS,512838,Volume,coin-dance-localbitcoins
16/1/16,ARS,404854,Volume,coin-dance-localbitcoins
23/1/16,ARS,1001875,Volume,coin-dance-localbitcoins
30/1/16,ARS,693540,Volume,coin-dance-localbitcoins
6/2/16,ARS,969571,Volume,coin-dance-localbitcoins
13/2/16,ARS,488636,Volume,coin-dance-localbitcoins
20/2/16,ARS,638345,Volume,coin-dance-localbitcoins
27/2/16,ARS,714980,Volume,coin-dance-localbitcoins
5/3/16,ARS,1097461,Volume,coin-dance-localbitcoins
12/3/16,ARS,526259,Volume,coin-dance-localbitcoins
19/3/16,ARS,431713,Volume,coin-dance-localbitcoins
26/3/16,ARS,531982,Volume,coin-dance-localbitcoins
2/4/16,ARS,602127,Volume,coin-dance-localbitcoins
9/4/16,ARS,1441311,Volume,coin-dance-localbitcoins
16/4/16,ARS,608559,Volume,coin-dance-localbitcoins
23/4/16,ARS,499687,Volume,coin-dance-localbitcoins
30/4/16,ARS,854784,Volume,coin-dance-localbitcoins
7/5/16,ARS,528447,Volume,coin-dance-localbitcoins
14/5/16,ARS,1007139,Volume,coin-dance-localbitcoins
21/5/16,ARS,786618,Volume,coin-dance-localbitcoins
28/5/16,ARS,581554,Volume,coin-dance-localbitcoins
4/6/16,ARS,805928,Volume,coin-dance-localbitcoins
11/6/16,ARS,812708,Volume,coin-dance-localbitcoins
18/6/16,ARS,820211,Volume,coin-dance-localbitcoins
25/6/16,ARS,390141,Volume,coin-dance-localbitcoins
2/7/16,ARS,474838,Volume,coin-dance-localbitcoins
9/7/16,ARS,614862,Volume,coin-dance-localbitcoins
16/7/16,ARS,776675,Volume,coin-dance-localbitcoins
23/7/16,ARS,558865,Volume,coin-dance-localbitcoins
30/7/16,ARS,702747,Volume,coin-dance-localbitcoins
6/8/16,ARS,415941,Volume,coin-dance-localbitcoins
13/8/16,ARS,409573,Volume,coin-dance-localbitcoins
20/8/16,ARS,328754,Volume,coin-dance-localbitcoins
27/8/16,ARS,589356,Volume,coin-dance-localbitcoins
3/9/16,ARS,510392,Volume,coin-dance-localbitcoins
10/9/16,ARS,624625,Volume,coin-dance-localbitcoins
17/9/16,ARS,687329,Volume,coin-dance-localbitcoins
24/9/16,ARS,744268,Volume,coin-dance-localbitcoins
1/10/16,ARS,514203,Volume,coin-dance-localbitcoins
8/10/16,ARS,739575,Volume,coin-dance-localbitcoins
15/10/16,ARS,522003,Volume,coin-dance-localbitcoins
22/10/16,ARS,390181,Volume,coin-dance-localbitcoins
29/10/16,ARS,297392,Volume,coin-dance-localbitcoins
5/11/16,ARS,638909,Volume,coin-dance-localbitcoins
